# dimension = 2
# x | y | z ... | value 
0	0	3
1	0	1
2	0	3
3	0	0
4	0	3
5	0	0
6	0	1
7	0	3
8	0	0
9	0	3
10	0	1
11	0	2
12	0	1
13	0	2
14	0	3
15	0	1
16	0	3
17	0	0
18	0	3
19	0	2
20	0	2
21	0	3
22	0	2
23	0	3
24	0	1
0	1	2
1	1	2
2	1	2
3	1	1
4	1	3
5	1	1
6	1	3
7	1	1
8	1	3
9	1	1
10	1	3
11	1	3
12	1	2
13	1	3
14	1	2
15	1	3
16	1	2
17	1	3
18	1	1
19	1	3
20	1	0
21	1	1
22	1	3
23	1	0
24	1	3
0	2	2
1	2	2
2	2	2
3	2	3
4	2	2
5	2	1
6	2	1
7	2	3
8	2	2
9	2	2
10	2	2
11	2	0
12	2	2
13	2	2
14	2	3
15	2	3
16	2	2
17	2	2
18	2	0
19	2	3
20	2	1
21	2	2
22	2	3
23	2	1
24	2	3
0	3	3
1	3	2
2	3	1
3	3	0
4	3	1
5	3	3
6	3	3
7	3	3
8	3	3
9	3	2
10	3	3
11	3	1
12	3	3
13	3	0
14	3	1
15	3	3
16	3	2
17	3	3
18	3	3
19	3	2
20	3	3
21	3	1
22	3	2
23	3	1
24	3	3
0	4	2
1	4	2
2	4	1
3	4	3
4	4	1
5	4	3
6	4	3
7	4	2
8	4	1
9	4	2
10	4	2
11	4	3
12	4	3
13	4	1
14	4	2
15	4	3
16	4	1
17	4	1
18	4	2
19	4	1
20	4	2
21	4	2
22	4	3
23	4	2
24	4	1
0	5	2
1	5	3
2	5	1
3	5	3
4	5	3
5	5	3
6	5	2
7	5	3
8	5	3
9	5	0
10	5	3
11	5	2
12	5	3
13	5	2
14	5	3
15	5	2
16	5	3
17	5	0
18	5	3
19	5	3
20	5	2
21	5	2
22	5	3
23	5	2
24	5	3
0	6	3
1	6	1
2	6	3
3	6	3
4	6	1
5	6	2
6	6	1
7	6	1
8	6	3
9	6	1
10	6	2
11	6	3
12	6	3
13	6	1
14	6	3
15	6	3
16	6	2
17	6	1
18	6	1
19	6	2
20	6	2
21	6	3
22	6	1
23	6	0
24	6	1
0	7	1
1	7	2
2	7	0
3	7	2
4	7	3
5	7	2
6	7	3
7	7	2
8	7	2
9	7	1
10	7	3
11	7	3
12	7	3
13	7	1
14	7	0
15	7	2
16	7	3
17	7	2
18	7	3
19	7	2
20	7	3
21	7	2
22	7	3
23	7	3
24	7	3
0	8	3
1	8	2
2	8	1
3	8	1
4	8	2
5	8	3
6	8	3
7	8	3
8	8	3
9	8	3
10	8	3
11	8	3
12	8	3
13	8	3
14	8	3
15	8	3
16	8	2
17	8	2
18	8	3
19	8	3
20	8	0
21	8	2
22	8	1
23	8	2
24	8	3
0	9	0
1	9	3
2	9	2
3	9	3
4	9	2
5	9	2
6	9	0
7	9	1
8	9	2
9	9	2
10	9	3
11	9	3
12	9	1
13	9	2
14	9	3
15	9	1
16	9	1
17	9	2
18	9	3
19	9	1
20	9	3
21	9	0
22	9	3
23	9	2
24	9	0
0	10	3
1	10	2
2	10	3
3	10	1
4	10	3
5	10	3
6	10	3
7	10	2
8	10	3
9	10	3
10	10	1
11	10	0
12	10	3
13	10	3
14	10	0
15	10	2
16	10	3
17	10	3
18	10	3
19	10	2
20	10	3
21	10	2
22	10	3
23	10	3
24	10	3
0	11	3
1	11	3
2	11	3
3	11	1
4	11	2
5	11	2
6	11	2
7	11	1
8	11	3
9	11	2
10	11	3
11	11	2
12	11	2
13	11	2
14	11	2
15	11	2
16	11	3
17	11	1
18	11	0
19	11	3
20	11	3
21	11	2
22	11	3
23	11	0
24	11	1
0	12	2
1	12	2
2	12	3
