# dimension = 2
# x | y | z ... | value 
0	0	3
1	0	4
2	0	7
3	0	4
4	0	3
5	0	2
6	0	4
7	0	5
8	0	4
9	0	5
10	0	3
11	0	4
12	0	5
13	0	4
14	0	5
15	0	5
16	0	3
17	0	2
18	0	5
19	0	4
20	0	3
21	0	5
22	0	5
23	0	4
24	0	5
0	1	4
1	1	3
2	1	3
3	1	3
4	1	5
5	1	5
6	1	3
7	1	5
8	1	5
9	1	3
10	1	5
11	1	3
12	1	5
13	1	4
14	1	5
15	1	5
16	1	4
17	1	5
18	1	5
19	1	5
20	1	3
21	1	5
22	1	3
23	1	3
24	1	2
0	2	2
1	2	3
2	2	5
3	2	4
4	2	5
5	2	3
6	2	2
7	2	4
8	2	2
9	2	4
10	2	5
11	2	2
12	2	4
13	2	5
14	2	4
15	2	4
16	2	3
17	2	3
18	2	5
19	2	2
20	2	4
21	2	2
22	2	5
23	2	5
24	2	4
0	3	4
1	3	4
2	3	4
3	3	5
4	3	3
5	3	4
6	3	5
7	3	5
8	3	5
9	3	4
10	3	4
11	3	4
12	3	5
13	3	2
14	3	5
15	3	4
16	3	5
17	3	5
18	3	5
19	3	5
20	3	5
21	3	5
22	3	4
23	3	5
24	3	2
0	4	5
1	4	3
2	4	3
3	4	5
4	4	5
5	4	5
6	4	2
7	4	5
8	4	5
9	4	4
10	4	5
11	4	5
12	4	4
13	4	4
14	4	4
15	4	5
16	4	4
17	4	4
18	4	5
19	4	2
20	4	3
21	4	4
22	4	4
23	4	5
24	4	3
0	5	4
1	5	4
2	5	4
3	5	2
4	5	3
5	5	5
6	5	5
7	5	5
8	5	2
9	5	4
10	5	5
11	5	5
12	5	5
13	5	5
14	5	4
15	5	5
16	5	5
17	5	5
18	5	4
19	5	4
20	5	4
21	5	4
22	5	2
23	5	4
24	5	4
0	6	2
1	6	5
2	6	2
3	6	5
4	6	5
5	6	4
6	6	3
7	6	3
8	6	5
9	6	4
10	6	5
11	6	3
12	6	5
13	6	4
14	6	5
15	6	5
16	6	3
17	6	4
18	6	5
19	6	5
20	6	4
21	6	4
22	6	5
23	6	4
24	6	4
0	7	4
1	7	5
2	7	5
3	7	5
4	7	5
5	7	5
6	7	5
7	7	3
8	7	3
9	7	4
10	7	5
11	7	5
12	7	4
13	7	3
14	7	4
15	7	4
16	7	4
17	7	5
18	7	4
19	7	4
20	7	5
21	7	4
22	7	5
23	7	5
24	7	2
0	8	5
1	8	3
2	8	5
3	8	3
4	8	3
5	8	4
6	8	5
7	8	4
8	8	3
9	8	3
10	8	5
11	8	3
12	8	4
13	8	3
14	8	4
15	8	3
16	8	5
17	8	5
18	8	5
19	8	4
20	8	4
21	8	3
22	8	5
23	8	5
24	8	4
0	9	4
1	9	3
2	9	2
3	9	3
4	9	4
5	9	3
6	9	4
7	9	5
8	9	2
9	9	4
10	9	5
11	9	2
12	9	4
13	9	5
14	9	5
15	9	4
16	9	2
17	9	5
18	9	5
19	9	3
20	9	5
21	9	4
22	9	3
23	9	5
24	9	5
0	10	3
1	10	5
2	10	4
3	10	4
4	10	3
5	10	5
6	10	5
7	10	2
8	10	4
9	10	5
10	10	5
11	10	3
12	10	4
13	10	3
